TenantId,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,LocalIP,LocalIPType,LocalPort,MachineGroup,Protocol,RemoteIP,RemoteIPType,RemotePort,RemoteUrl,ReportId,TimeGenerated [UTC],Timestamp [UTC],InitiatingProcessParentCreationTime [UTC],InitiatingProcessCreationTime [UTC],InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,SourceSystem,Type
60c7f53e-249a-4077-b68e-55a4ae877d7c,ConnectionAttempt,"{""direction"":""In"",""Source Mac"":""7c:1e:52:a0:0a:cd"",""Destination Mac"":""12:34:56:78:9a:bc"",""Tcp Flags"":2,""Packet Size"":60}",,bc8de6bd580ff796baf78357eb1c291ab8aaba33,julius-mde-test,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.115,,7999,,TcpV4,REDACTED IP,,51189,,8111,"4/4/2025, 9:21:02.604 PM","4/4/2025, 9:21:02.604 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,ConnectionAttempt,"{""direction"":""In"",""Source Mac"":""7c:1e:52:a0:0a:cd"",""Destination Mac"":""12:34:56:78:9a:bc"",""Tcp Flags"":2,""Packet Size"":60}",,bc8de6bd580ff796baf78357eb1c291ab8aaba33,julius-mde-test,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.115,,11850,,TcpV4,REDACTED IP,,53733,,8112,"4/4/2025, 9:21:02.604 PM","4/4/2025, 9:21:02.604 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,ConnectionAttempt,"{""direction"":""In"",""Source Mac"":""7c:1e:52:a0:0a:cd"",""Destination Mac"":""12:34:56:78:9a:bc"",""Tcp Flags"":2,""Packet Size"":60}",,bc8de6bd580ff796baf78357eb1c291ab8aaba33,julius-mde-test,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.115,,46636,,TcpV4,REDACTED IP,,51043,,8114,"4/4/2025, 9:21:10.633 PM","4/4/2025, 9:21:10.633 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,ConnectionAttempt,"{""direction"":""In"",""Source Mac"":""7c:1e:52:a0:0a:cd"",""Destination Mac"":""12:34:56:78:9a:bc"",""Tcp Flags"":2,""Packet Size"":60}",,bc8de6bd580ff796baf78357eb1c291ab8aaba33,julius-mde-test,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.115,,10810,,TcpV4,REDACTED IP,,38943,,8115,"4/4/2025, 9:21:14.659 PM","4/4/2025, 9:21:14.659 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,ConnectionAcknowledged,"{""direction"":""In"",""Source Mac"":""60:45:bd:7c:35:86"",""Destination Mac"":""12:34:56:78:9a:bc"",""Tcp Flags"":194,""Packet Size"":62}",,358ede7dc0d7250a781dfd34de170db8b4dbdd0d,tosinvm-ranger1,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.160,,3389,,TcpV4,REDACTED IP,,7305,,7009,"4/4/2025, 9:19:40.929 PM","4/4/2025, 9:19:40.929 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%B8%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%09%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1291,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%98%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%05%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1290,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00P%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%09%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1292,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00q%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%08%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1293,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%9C%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1295,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%94%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%08%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1294,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%01%1C%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1299,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%F8%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1301,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A0%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1300,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%CC%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1302,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A0%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1297,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00t%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%03%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1315,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00X%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%06%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1307,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A4%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1305,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00D%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%04%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1310,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A4%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1303,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A0%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1304,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00D%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%04%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1314,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A0%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1306,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00p%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%03%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1311,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00D%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%04%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1309,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%84%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%05%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1317,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00|%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%06%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1308,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%98%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%05%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1318,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00D%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%04%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1313,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00P%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%03%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1316,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%9C%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1323,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00q%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%08%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1321,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%B8%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%09%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1319,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%94%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%08%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1322,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A0%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1324,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%B8%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1334,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00P%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%03%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1312,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%01<%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1325,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00P%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%09%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1320,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%01%00%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1338,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%CC%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%08%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.0.8,,53269,,,REDACTED IP,,445,,1341,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A0%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1326,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
60c7f53e-249a-4077-b68e-55a4ae877d7c,NetworkSignatureInspected,"{""SignatureName"":""SMB_Client"",""SignatureMatchedContent"":""%00%00%00%A0%FESMB"",""SamplePacketContent"":""[\""@%00%00%00%00%00%00%00%0B%00~%00%09%00%00%00%00%00%00%00\""]""}",,0a0d307f901a5f057bb6d17acbdc9a824a11e475,vul-manage-fina,,,,,,,,,0,,,,0,,,None,,,,,,,,10.0.1.28,,445,,,REDACTED IP,,53269,,1330,"4/4/2025, 9:20:32.169 PM","4/4/2025, 9:20:32.169 PM",,,,FALSE,,,,DeviceNetworkEvents
